番号,俳句,季語,季節
20299,関守が火鉢にくべる蚊遣哉,蚊遣,夏
20300,児啼て蚊遣の煙奥くらし,蚊遣,夏
20301,燕の巣にふしまどふ蚊遣哉,蚊遣,夏
20302,何思ふ姿あらはす蚊遣哉,蚊遣,夏
20303,何思ふ室の遊女の蚊遣哉,蚊遣,夏
20304,鉢木の謡にむせぶ蚊遣哉,蚊遣,夏
20305,船にたく室の遊女の蚊遣哉,蚊遣,夏
20306,盆栽に蚊遣の煙かゝりけり,蚊遣,夏
20307,窓ならぶ長屋つゞきの蚊遣哉,蚊遣,夏
20308,門番の窓にわき出る蚊遣哉,蚊遣,夏
20309,藪多き侍町の蚊遣哉,蚊遣,夏
20310,山寺の方丈深き蚊遣哉,蚊遣,夏
20311,欄干をのぼる伏家の蚊遣哉,蚊遣,夏
20312,画姿に誰の廻向の蚊遣哉,蚊遣,夏
20313,蚊遣火や暮れて馬子帰ること遅し,蚊遣,夏
20314,唐人の煙たかりたる蚊遣りかな,蚊遣,夏
20315,何なりと草さしくへる蚊遣哉,蚊遣,夏
20316,方丈を蚊遣の煙這ひめくる,蚊遣,夏
20317,文机の下を這ひ出る蚊遣哉,蚊遣,夏
20318,右へなびき左へなびく蚊遣かな,蚊遣,夏
20319,物うつす筆に蚊遣の煙かな,蚊遣,夏
20320,蚊遣消えて人もの思ふ風情哉,蚊遣,夏
20321,蚊遣して盗人まつや御曹子,蚊遣,夏
20322,蚊遣つきて人物思ふ風情哉,蚊遣,夏
20323,夕飯や蚊遣もつるゝ箸の先,蚊遣,夏
20324,牛小屋に牛のたくらん蚊遣かな,蚊遣,夏
20325,親も子も雑魚提げて来る蚊遣哉,蚊遣,夏
20326,蚊遣して酒たけなは也小盗人,蚊遣,夏
20327,蚊遣して博奕うつ也山の宿,蚊遣,夏
20328,蚊遣りすてゝ辻君こもをかゝえ行,蚊遣,夏
20329,蚊遣火の煙に跡を隠しけり,蚊遣,夏
20330,蚊遣火や赤子煮え居る鍋の中,蚊遣,夏
20331,蚊遣火や老母このごろわづらひぬ,蚊遣,夏
20332,贋筆の達磨ふすぼる蚊遣かな,蚊遣,夏
20333,君待つ夜蚊遣の杉のなくなりぬ,蚊遣,夏
20334,小傾城蚊遣に顔をそむけゝり,蚊遣,夏
20335,小屏風に人しはぶきす夕蚊遣,蚊遣,夏
20336,惟盛をくどきかけたる蚊遣かな,蚊遣,夏
20337,辻堂に鼾聞ゆる蚊遣かな,蚊遣,夏
20338,霧深き賎が伏家の蚊遣かな,蚊遣,夏
20339,亡き妻の出よと蚊遣の煙かな,蚊遣,夏
20340,亡き妻も出よと蚊遣の煙哉,蚊遣,夏
20341,なぐさみに蚊遣す須磨の薄月夜,蚊遣,夏
20342,なぐさみに蚊やりす須磨の夕月夜,蚊遣,夏
20343,にきやかに貧乏村の蚊やり哉,蚊遣,夏
20344,旅籠屋に飯くふそばの蚊遣哉,蚊遣,夏
20345,旅籠屋の飯くふそばに蚊遣哉,蚊遣,夏
20346,山陰に小家ありて蚊遣煙る也,蚊遣,夏
20347,山陰の小家ありて蚊遣煙る也,蚊遣,夏
20348,李夫人のあらはれいづる蚊遣哉,蚊遣,夏
20349,路次入れば煙うづまく蚊遣かな,蚊遣,夏
20350,路次入れば煙がちなる蚊やり哉,蚊遣,夏
20351,湧きあがる貧乏村の蚊遣哉,蚊遣,夏
20352,海賊の船に蚊遣す博奕哉,蚊遣,夏
20353,伽羅の蚊遣羅の団扇彼も一時,蚊遣,夏
20354,講武所に蚊遣も焚かず夕化粧,蚊遣,夏
20355,喰ひ残す蜜柑の皮の蚊遣哉,蚊遣,夏
20356,小芸者の蚊遣も焚かず夕化粧,蚊遣,夏
20357,辻君の留守に燃えるたる蚊遣哉,蚊遣,夏
20358,蚊遣粉ノ夜店ニ人ノツドヒケリ,蚊遣,夏
20359,山寺の庫裏ものうしや蝿叩,蝿叩,夏
20360,山寺や酒のむ罪の蝿辷り,蝿叩,夏
20361,蝿叩きついでに蚤も叩かばや,蝿叩,夏
20362,蝿打てしばらく安し四畳半,蝿叩,夏
20363,看護婦やうたゝ寝さめて蝿を打つ,蝿叩,夏
20364,蝿打つて座禅の心乱れけり,蝿叩,夏
20365,晒し井や釣瓶におよぐ五年鮒,晒井,夏
20366,晒し井や蝿引きあまる裏戸口,晒井,夏
20367,布さらすこゝは玉川多摩の里,晒布,夏
20368,打ちあけた水風蘭に届きけり,打ち水,夏
20369,打水のあめふりかゝる蟇,打ち水,夏
20370,打水の音さらさらと庭の竹,打ち水,夏
20371,打水やまだ夕立の足らぬ町,打ち水,夏
20372,打ちわくる水や一番二番町,打ち水,夏
20373,打水に小庭は苔の匂ひ哉,打ち水,夏
20374,打水の力ぬけたる柳哉,打ち水,夏
20375,打水や虹を投出す大柄杓,打ち水,夏
20376,打水やぬれていでたる竹の月,打ち水,夏
20377,水うてば犬の昼寝にとゞきけり,打ち水,夏
20378,打水や蘇鉄の雫松の露,打ち水,夏
20379,古庭や水打つ夕苔くさき,打ち水,夏
20380,水打て石燈籠の雫かな,打ち水,夏
20381,三階の屋根に水打つ喞筒哉,打ち水,夏
20382,水打つや蝉驚いて飛んで行く,打ち水,夏
20383,打水の松に雫す八日月,打ち水,夏
20384,うち水や上野の山へとゞけとて,打ち水,夏
20385,裏町や水打さして馬車を見る,打ち水,夏
20386,裏町や水打やめて馬車を見る,打ち水,夏
20387,片側は水を撒きけり広小路,打ち水,夏
20388,行列のあとに水打つほこり哉,打ち水,夏
20389,長松と長吉ときそひ水を打,打ち水,夏
20390,庭前に水打て月山の上,打ち水,夏
20391,埃立て水まく人の行へかな,打ち水,夏
20392,水打つや上野の山にとゝけとて,打ち水,夏
20393,水打つや上野の山の梺路,打ち水,夏
20394,盛砂や水打つ門の人さわぐ,打ち水,夏
20395,夕栄に水打つ松の木末哉,打ち水,夏
20396,出陣に似たる日もあり土用干,土用干,秋
20397,白無垢の一竿すゞし土用干,土用干,秋
20398,土用干うその鎧もならびけり,土用干,秋
20399,ほその緒や親の手跡の土用干,土用干,秋
20400,虫干の小袖に蝶のとまりけり,土用干,秋
20401,虫干の塵や百年二百年,土用干,秋
20402,虫干や花見月見の衣の数,土用干,秋
20403,やかれたる夏や睾丸の土用干,土用干,秋
20404,風吹て本面白や土用干,土用干,秋
20405,血のついた物の具多し土用干,土用干,秋
20406,土用干や裸になつて旅ころも,土用干,秋
20407,土用干や裸になりて旅ころも,土用干,秋
20408,政宗の眼もあらん土用干,土用干,秋
20409,虫干の風に昔のひほひ哉,土用干,秋
20410,虫干の魂入れる鎧かな,土用干,秋
20411,虫干や牛を飼ふたる先祖あり,土用干,秋
20412,虫干や傾城の文親の文,土用干,秋
20413,虫干や幻住庵の蓑と笠,土用干,秋
20414,虫干や釈迦と遊女のとなりあひ,土用干,秋
20415,虫干の数に入りけり土器石器,土用干,秋
20416,虫干の仏の顔ぞ見忘れし,土用干,秋
20417,虫干やきのふにかはる今日は武具,土用干,秋
20418,涅槃像又虫干に出たりけり,土用干,秋
20419,虫干の本見てくらす一日哉,土用干,秋
20420,虫干の吉野龍田を蒔絵哉,土用干,秋
20421,虫干や再び出たる涅槃像,土用干,秋
20422,虫干を片よせて客と話しけり,土用干,秋
20423,関か原の鎧も出たり土用干,土用干,秋
20424,血に染みし従軍の合羽土用干,土用干,秋
20425,血のつきし従軍の合羽土用干,土用干,秋
20426,土用干や軍書虫ばみて煙草の葉,土用干,秋
20427,土用干や本箱に虫のひそみたる,土用干,秋
20428,虫干のついでに見する本尊哉,土用干,秋
20429,虫干の一日に尽きて何もなし,土用干,秋
20430,虫干やけふは俳書の家集の部,土用干,秋
20431,虫干や虫を追ひ出す古葛籠,土用干,秋
20432,洛外や又この寺も土用干,土用干,秋
20433,わが物も昔になりぬ土用干,土用干,秋
20434,家に蔵す甲冑朽ちて土用干,土用干,秋
20435,虫干や洋書の間の枯桜,土用干,秋
20436,虫干に蕪村の偽筆掛りけり,土用干,秋
20437,虫くひの系図の本も干されけり,土用干,秋
20438,書を干すや昔なつかしの不審紙,曝書,冬
20439,書を干すや昔わが張りし不審紙,曝書,冬
20440,風入や五位の司の奈良下り,曝書,冬
20441,気遣はし雨乞の碑も花の陰,雨乞,夏
20442,雨乞の中の一人やわたし守,雨乞,夏
20443,雨こひの帰りは天をにらみけり,雨乞,夏
20444,雨乞の天まてとゝく願ひかな,雨乞,夏
20445,あま乞や祈らぬ里にふりはしめ,雨乞,夏
20446,雨乞や次第に近き雲の脚,雨乞,夏
20447,雨乞や天にひゞけと打つ大鼓,雨乞,夏
20448,雨こひや領分外の一くもり,雨乞,夏
20449,雨こひや絵かきは雨をかひている,雨乞,夏
20450,雨乞や折々のぞく宮の外,雨乞,夏
20451,雨乞をよそ事にいふ左官かな,雨乞,夏
20452,雨乞や歌よみさうな賎の顔,雨乞,夏
20453,雨乞やをさな心におそろしき,雨乞,夏
20454,月赤し雨乞踊見に行かん,雨乞,夏
20455,蚊の口もまじりて赤き汗疣哉,汗,夏
20456,汗氷る山陰行けば風もなし,汗,夏
20457,汗ふくや背にかばんの紐のあと,汗,夏
20458,汗ふくや仙台は木もあるところ,汗,夏
20459,汗わくや動きもやらぬ牛車,汗,夏
20460,いわけなや牛ひきかへる児の汗,汗,夏
20461,傾城の重ね着苦し汗の玉,汗,夏
20462,荵摺我旅衣汗くさし,汗,夏
20463,千両の石の重さや牛の汗,汗,夏
20464,やせ馬の背に汗流すあつさ哉,汗,夏
20465,我もはや汗かゝぬ迄に老にけり,汗,夏
20466,汗くさしうしろ向たる小傾城,汗,夏
20467,睾丸の汗かいて居るあはれ也,汗,夏
20468,罪深き京の女や綺羅の汗,汗,夏
20469,休らへば汗につめたき背中哉,汗,夏
20470,汗ふく親銭数ふる子舟は着きぬ,汗,夏
20471,十年の汗を道後の温泉に洗へ,汗,夏
20472,汗臭き着物脱ぎけり山の宿,汗,夏
20473,汗しとゞ苦しき夢はさめてけり,汗,夏
20474,汗にしみて紅さめし襦袢哉,汗,夏
20475,稽古場の面をかぶれば汗臭き,汗,夏
20476,汗くさき遊女と寝たり狭き花筵,汗,夏
20477,汗くさき行者の宿や夏の月,汗,夏
20478,汗を吹く茶屋の松風蝉時雨,汗,夏
20479,旅人の汗の玉散る清水哉,汗,夏
20480,つくつくと汗の香に飽く旅寝哉,汗,夏
20481,焼土に汗たらし行車力哉,汗,夏
20482,老車夫の汗を憐む酒手哉,汗,夏
20483,舌頭に千転するや汗の玉,汗,夏
20484,汗拭を草に干しけり葱摺,汗巾,夏
20485,くひちぎる折もありけり汗拭,汗巾,夏
20486,汗拭香水の香をなつかしむ,汗巾,夏
20487,旅人や杖に干し行く汗拭,汗巾,夏
20488,夏やせを蚤にくはれるあつさかな,夏痩,夏
20489,夏やせの腮にいたし笠の紐,夏痩,夏
20490,夏やせの歌かきつける団扇哉,夏痩,夏
20491,夏やせの御姿見ゆるくらさ哉,夏痩,夏
20492,夏痩の名にも立ちけり裸不二,夏痩,夏
20493,夏やせや海水浴の姫御前,夏痩,夏
20494,夏やせをかくしかねたる団扇哉,夏痩,夏
20495,夏痩をすなはち恋のはじめ哉,夏痩,夏
20496,夏やせをなでつさすりつ蚊屋の中,夏痩,夏
20497,夏痩をなでつさすりつ一人哉,夏痩,夏
20498,夏やせを肌みせぬ妹の思ひかな,夏痩,夏
20499,夏痩を見せまゐらせ度候かしく,夏痩,夏
20500,夏痩の腋皿叩く団扇哉,夏痩,夏
20501,夏痩の僧芦の葉に乗て見よ,夏痩,夏
20502,夏痩のつもつて老ぬかく許り,夏痩,夏
20503,夏痩の直れとぞ思ふ温泉哉,夏痩,夏
20504,夏痩の外に淋しや瘤のあと,夏痩,夏
20505,夏痩は涼しきものと知りたまへ,夏痩,夏
20506,夏痩は野に伏し山に寝る身哉,夏痩,夏
20507,夏痩や男の上にいぢらしき,夏痩,夏
20508,夏痩を藜の杖に恥にけり,夏痩,夏
20509,夏痩を親に泣かるゝ遊女哉,夏痩,夏
20510,夏痩を風に吹かるゝ法衣哉,夏痩,夏
20511,夏痩を人の見はつすをとめ哉,夏痩,夏
20512,夏痩を藪医者殿に見られけり,夏痩,夏
20513,夏やせとしもなき象の姿かな,夏痩,夏
20514,此春は花に肥えしか夏やせぬ,夏痩,夏
20515,夏痩か否かと問へば維摩黙,夏痩,夏
20516,夏痩せて大めし喰ふ男かな,夏痩,夏
20517,夏痩の命と聞けば恐ろしき,夏痩,夏
20518,夏痩の骨にとゞまる命かな,夏痩,夏
20519,夏やせや命と聞けば恐ろしき,夏痩,夏
20520,夏痩やきん丸許り平気也,夏痩,夏
20521,夏痩や枕にいたきものゝ本,夏痩,夏
20522,夏痩をしたかととへば維摩黙,夏痩,夏
20523,忍ぶれど夏痩にけり我恋は,夏痩,夏
20524,夏毎に痩せ行く老の思ひかな,夏痩,夏
20525,夏痩の思ひつめたる命かな,夏痩,夏
20526,夏やせや風ふき入るゝ老か膝,夏痩,夏
20527,夏痩や風吹き入るゝ老の膝,夏痩,夏
20528,夏痩やつゝみかねたる指の尖,夏痩,夏
20529,ふらんすに夏痩なんどなかるべし,夏痩,夏
20530,うたてさは夏痩したる脚気哉,夏痩,夏
20531,夏痩や牛乳に飽て粥薄し,夏痩,夏
20532,麦飯や小豆や脚気夏痩す,夏痩,夏
20533,夢苦しわれ夏痩の骨を痛み,夏痩,夏
20534,夏痩の朝飯くはぬ男かな,夏痩,夏
20535,田舎路の馬車馬痩せぬ草いきれ,夏痩,夏
20536,夏痩の君に勧む泥亀の血一杯,夏痩,夏
20537,夏痩の僧都の像や鉈作,夏痩,夏
20538,行水や鷺もからすとかはりけり,行水,夏
20539,行水をこぼすや草の露涼し,行水,夏
20540,行水の雷臍を驚かす,行水,夏
20541,朝顔の垣のあなたに行水す,行水,夏
20542,垣まはらに行水すべき隈もなし,行水,夏
20543,気持よや行水過ぎて雨を見る,行水,夏
20544,行水に夫呼ぶ背戸の畑哉,行水,夏
20545,行水の肌白うして痣を見る,行水,夏
20546,行水や背中にそよぐ楢の影,行水,夏
20547,行水や盥に遊ぶ児二人,行水,夏
20548,行水を出て梳る椽の端,行水,夏
20549,宵月や黍の葉かくれ行水す,行水,夏
20550,行水の後の夕餉や養老酒,行水,夏
20551,行水の盥や何や新世帯,行水,夏
20552,行水や秋海棠の湯の雫,行水,夏
20553,行水や犬田が痣の在処,行水,夏
20554,行水や美人住みける裏長屋,行水,夏
20555,行水や再び汗の細工事,行水,夏
20556,行水や虫干の書のしまひさし,行水,夏
20557,此頃や退公遅く行水す,行水,夏
20558,霍乱の廝にこもるあつさかな,霍乱,夏
20559,霍乱や天井の板のせゝかまし,霍乱,夏
20560,霍乱ややけ砂はしる赤跣,霍乱,夏
20561,蓮うへる家に霍乱は来さりけり,霍乱,夏
20562,読む本を其まゝ顔に昼寝哉,昼寝,夏
20563,木の枝に頭陀かけてそこに昼寝哉,昼寝,夏
20564,白帆をは見送りなから昼寝哉,昼寝,夏
20565,白き帆を見送りなから昼寝哉,昼寝,夏
20566,昼寝して見れば小舟の通りけり,昼寝,夏
20567,昼寝してゐれは小舟の通りけり,昼寝,夏
20568,木の枝に荷物ハかけて昼寝哉,昼寝,夏
20569,妻が昼寝たりと亭主小言いひ,昼寝,夏
20570,人の来て浮世にかへる昼寝かな,昼寝,夏
20571,昼寝して夢路に夏はなかりけり,昼寝,夏
20572,百姓へあつさ預けて昼寝哉,昼寝,夏
20573,百姓へあつさあつける昼寝かな,昼寝,夏
20574,傘張は傘の陰なる昼寝かな,昼寝,夏
20575,恋人の肌はつかしきひるね哉,昼寝,夏
20576,掛茶屋は芦生に似たる昼寝哉,昼寝,夏
20577,風吹て枕はつれし昼寝哉,昼寝,夏
20578,傾城の昼寝はあつし金屏風,昼寝,夏
20579,一山をこして梺の昼寝かな,昼寝,夏
20580,昼めしの腹を風吹く昼寝哉,昼寝,夏
20581,傘張の傘に隠るゝ昼寝哉,昼寝,夏
20582,板敷や昼寝をめぐる山の蟻,昼寝,夏
20583,講習の袴をぬぎて昼寝哉,昼寝,夏
20584,ことづてよ須磨の浦わに昼寝すと,昼寝,夏
20585,昼寝して臍に雲おく清水越,昼寝,夏
20586,世の中の重荷おろして昼寝哉,昼寝,夏
20587,夜を起きて人の昼寝ぞすさまじき,昼寝,夏
20588,歌書俳書紛然として昼寝哉,昼寝,夏
20589,口あけて昼寝の人のうつゝなし,昼寝,夏
20590,機織の機にもたれて昼寝かな,昼寝,夏
20591,足しひれて邯鄲の昼寝夢さめぬ,昼寝,夏
20592,楽遠くなり邯鄲の昼寝夢さめぬ,昼寝,夏
20593,滝の茶屋にそゞろ昼寝の足寒し,昼寝,夏
20594,内閣を辞して薩摩に昼寝哉,昼寝,夏
20595,昼寝して須磨に遊ばんか松島か,昼寝,夏
20596,褌を滝にひたして昼寝哉,昼寝,夏
20597,霊山や昼寝の鼾雲起る,昼寝,夏
20598,馬方は鞍に昼寝や馬歩む,昼寝,夏
20599,号外や昼寝の夢を驚かす,昼寝,夏
20600,学校の試験過ぎたる昼寝哉,昼寝,夏
20601,雷をさそふ昼寝の鼾哉,昼寝,夏
20602,山門に旅商人の昼寝哉,昼寝,夏
20603,竹娑婆と昼寝の床に動きけり,昼寝,夏
20604,地震して昼寝さめたり蒸暑き,昼寝,夏
20605,茶屋女芦生の昼寝起しけり,昼寝,夏
